fp	LawNum	LawTitle	LawType	Era	Year	Num
平成25年/425M60000028002_20161001_000000000000000.xml	平成二十五年総務省・外務省令第二号	平成二十五年七月二十八日に任期が満了することに伴う参議院議員の通常選挙及びこれと同日に行われる衆議院議員又は参議院議員の選挙に係る在外公館等における在外投票の時間の特例を定める省令	MinisterialOrdinance	Heisei	25	2
昭和44年/344CO0000000286_20150801_000000000000000.xml	昭和四十四年政令第二百八十六号	小笠原諸島振興開発審議会令	CabinetOrder	Showa	44	286
平成20年/420M60000012004_20191214_501M60000012003.xml	平成二十年内閣府・法務省令第四号	電子記録債権法施行規則	MinisterialOrdinance	Heisei	20	4
平成21年/421RJNJ11010000_20161001_000000000000000.xml	平成二十一年人事院規則一一―一〇	人事院規則一一―一〇（職員の降給）	Rule	Heisei	21	
平成2年/402CO0000000258_20160401_428CO0000000018.xml	平成二年政令第二百五十八号	工業所有権に関する手続等の特例に関する法律施行令	CabinetOrder	Heisei	02	258
昭和45年/345AC0000000115_20150801_000000000000000.xml	昭和四十五年法律第百十五号	民事訴訟手続に関する条約等の実施に伴う民事訴訟手続の特例等に関する法律	Act	Showa	45	115
平成19年/419M60000100014_20191227_501M60000100081.xml	平成十九年厚生労働省令第十四号	医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律第二条第十五項に規定する指定薬物及び同法第七十六条の四に規定する医療等の用途を定める省令	MinisterialOrdinance	Heisei	19	14
昭和47年/347M50010000033_20161001_000000000000000.xml	昭和四十七年農林省令第三十三号	沖縄県の区域における製造用原料品の減免税割当制度に関する省令	MinisterialOrdinance	Showa	47	33
平成23年/423M60000040059_20170601_999M60000040059.xml	平成二十三年財務省令第五十九号	原子力損害賠償・廃炉等支援機構が買取りをした不動産の所有権の移転登記の登録免許税の免税を受けるための手続に関する省令	MinisterialOrdinance	Heisei	23	59
昭和40年/340AC0000000157_20150801_000000000000000.xml	昭和四十年法律第百五十七号	石油ガス譲与税法	Act	Showa	40	157
昭和23年/323CO0000000054_20160401_428CO0000000057.xml	昭和二十三年政令第五十四号	海難審判法施行令	CabinetOrder	Showa	23	54
平成12年/412CO0000000264_20150801_000000000000000.xml	平成十二年政令第二百六十四号	自動車損害賠償責任保険審議会令	CabinetOrder	Heisei	12	264
平成18年/418M60000010065_20161001_000000000000000.xml	平成十八年法務省令第六十五号	戸籍等の謄本等の交付の請求の受付及び引渡しの業務の公共サービス実施民間事業者における実施に関する省令	MinisterialOrdinance	Heisei	18	065
平成25年/425CO0000000126_20150801_000000000000000.xml	平成二十五年政令第百二十六号	船員法に基づく登録検査機関に関する政令	CabinetOrder	Heisei	25	126
平成14年/414M60000800116_20200401_502M60000800027.xml	平成十四年国土交通省令第百十六号	マンションの建替え等の円滑化に関する法律施行規則	MinisterialOrdinance	Heisei	14	116
平成10年/410M50004000015_20190701_501M60000800020.xml	平成十年建設省令第十五号	工業団地造成事業に係る環境影響評価の項目並びに当該項目に係る調査、予測及び評価を合理的に行うための手法を選定するための指針、環境の保全のための措置に関する指針等を定める省令	MinisterialOrdinance	Heisei	10	015
平成15年/415CO0000000244_20150801_000000000000000.xml	平成十五年政令第二百四十四号	独立行政法人原子力安全基盤機構法の施行に伴う関係政令の整備及び経過措置に関する政令　抄	CabinetOrder	Heisei	15	244
平成23年/423AC1000000069_20150801_000000000000000.xml	平成二十三年法律第六十九号	東日本大震災に伴う相続の承認又は放棄をすべき期間に係る民法の特例に関する法律	Act	Heisei	23	69
平成23年/423AC0000000034_20150801_000000000000000.xml	平成二十三年法律第三十四号	東日本大震災により甚大な被害を受けた市街地における建築制限の特例に関する法律	Act	Heisei	23	34
昭和38年/338M50000100013_20200401_501M60000100071.xml	昭和三十八年厚生省令第十三号	戦没者等の妻に対する特別給付金支給法施行規則	MinisterialOrdinance	Showa	38	13
平成10年/410M50000042048_20161001_000000000000000.xml	平成十年総理府・大蔵省令第四十八号	金融機関等が行う特定金融取引の一括清算に関する法律施行規則	MinisterialOrdinance	Heisei	10	48
昭和42年/342M50000040041_20190701_501M60000040010.xml	昭和四十二年大蔵省令第四十一号	戦没者の父母等に対する特別給付金支給法第五条第二項の規定により発行する国債の発行交付等に関する省令	MinisterialOrdinance	Showa	42	041
平成元年/401CO0000000337_20150801_000000000000000.xml	平成元年政令第三百三十七号	国民年金法等の一部を改正する法律の施行に伴う経過措置に関する政令	CabinetOrder	Heisei	01	337
昭和29年/329AC0000000164_20200331_431AC0000000019.xml	昭和二十九年法律第百六十四号	防衛省設置法	Act	Showa	29	164
昭和27年/327CO0000000220_20150801_000000000000000.xml	昭和二十七年政令第二百二十号	鹿児島県大島郡十島村に関する国家公務員共済組合法等の適用及びこれに伴う経過措置に関する政令	CabinetOrder	Showa	27	220
平成26年/426M60000200064_20190701_501M60000200010.xml	平成二十六年農林水産省令第六十四号	花きの振興に関する法律施行規則	MinisterialOrdinance	Heisei	26	64
平成31年/431CO0000000148_20191115_501CO0000000163.xml	平成三十一年政令第百四十八号	シナイ半島国際平和協力隊の設置等に関する政令	CabinetOrder	Heisei	31	148
平成23年/423M60000040015_20190701_501M60000040005.xml	平成二十三年財務省令第十五号	政府担保振替国債取扱規則	MinisterialOrdinance	Heisei	23	15
平成23年/423CO0000000221_20200129_502CO0000000013.xml	平成二十三年政令第二百二十一号	株式会社国際協力銀行法施行令	CabinetOrder	Heisei	23	221
平成14年/414M60001400007_20190701_501M60001400003.xml	平成十四年経済産業省・環境省令第七号	使用済自動車の再資源化等に関する法律施行規則	MinisterialOrdinance	Heisei	14	007
平成3年/403CO0000000335_20150801_000000000000000.xml	平成三年政令第三百三十五号	暴力団員による不当な行為の防止等に関する法律施行令	CabinetOrder	Heisei	03	335
平成23年/423M60000008037_20161001_000000000000000.xml	平成二十三年総務省令第三十七号	地方団体に対して交付すべき平成二十三年度分の特別交付税の額の決定時期及び決定額並びに交付時期及び交付額の特例に関する省令	MinisterialOrdinance	Heisei	23	037
平成23年/423M60000802004_20161001_000000000000000.xml	平成二十三年内閣府・国土交通省令第四号	東日本大震災復興特別区域法第五十三条第五項、第五十四条第四項及び第九項並びに第五十六条第三項に規定する国土交通大臣等に対する協議に関する命令	MinisterialOrdinance	Heisei	23	004
昭和46年/346CO0000000367_20180930_430CO0000000280.xml	昭和四十六年政令第三百六十七号	豪雪地帯対策特別措置法施行令	CabinetOrder	Showa	46	367
平成6年/406CO0000000231_20150801_000000000000000.xml	平成六年政令第二百三十一号	平成六年度における旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する政令	CabinetOrder	Heisei	06	231
平成6年/406CO0000000023_20150801_000000000000000.xml	平成六年政令第二十三号	農業共済再保険特別会計の農業勘定における平成五年度の再保険金の支払財源の不足に対処するための特別措置に関する法律施行令	CabinetOrder	Heisei	06	23
平成13年/413M60000400069_20161001_000000000000000.xml	平成十三年経済産業省令第六十九号	電気冷蔵庫の製造等の事業を行う者の使用済物品等の発生の抑制に関する判断の基準となるべき事項を定める省令	MinisterialOrdinance	Heisei	13	069
昭和59年/359M50000100017_20200401_502M60001000003.xml	昭和五十九年厚生省令第十七号	環境省関係浄化槽法施行規則	MinisterialOrdinance	Showa	59	17
平成18年/418M60000002077_20161001_000000000000000.xml	平成十八年内閣府令第七十七号	中心市街地の活性化に関する法律施行規則	MinisterialOrdinance	Heisei	18	77
平成14年/414CO0000000380_20150801_000000000000000.xml	平成十四年政令第三百八十号	独立行政法人造幣局法施行令	CabinetOrder	Heisei	14	380
昭和47年/347M50002000040_20190507_501M60000100001.xml	昭和四十七年労働省令第四十号	高気圧作業安全衛生規則	MinisterialOrdinance	Showa	47	40
平成26年/426M60000100061_20190401_431M60000100049.xml	平成二十六年厚生労働省令第六十一号	家庭的保育事業等の設備及び運営に関する基準	MinisterialOrdinance	Heisei	26	61
昭和24年/324CO0000000231_20150801_000000000000000.xml	昭和二十四年政令第二百三十一号	労働組合法施行令	CabinetOrder	Showa	24	231
昭和27年/327M50000020013_20161001_000000000000000.xml	昭和二十七年外務省令第十三号	調査報告に関する規則	MinisterialOrdinance	Showa	27	13
平成23年/423AC0000000051_20200401_429AC0000000045.xml	平成二十三年法律第五十一号	非訟事件手続法	Act	Heisei	23	51
平成23年/423M60000008084_20190701_501M60000008019.xml	平成二十三年総務省令第八十四号	一般放送の設備及び業務に関する届出の特例を定める省令	MinisterialOrdinance	Heisei	23	084
昭和55年/355M50000040049_20161001_000000000000000.xml	昭和五十五年大蔵省令第四十九号	軍票による支払等の許可の申請手続に関する省令	MinisterialOrdinance	Showa	55	049
昭和50年/350M50000002066_20161001_000000000000000.xml	昭和五十年総理府令第六十六号	自動車安全運転センターの財務及び会計に関する内閣府令	MinisterialOrdinance	Showa	50	66
昭和46年/346AC0000000040_20200516_501AC0000000002.xml	昭和四十六年法律第四十号	民事訴訟費用等に関する法律	Act	Showa	46	40
昭和26年/326M50000002024_20161001_000000000000000.xml	昭和二十六年総理府令第二十四号	朝鮮総督府交通局共済組合の本邦内にある財産の整理に関する政令の施行に関する総理府令	MinisterialOrdinance	Showa	26	024
